Year,Month,Day,NorESM1-M
2046,9,17,4.95
2046,9,18,4.84
2046,9,19,4.81
2046,9,20,4.73
2046,9,21,4.66
2046,9,22,4.61
2046,9,23,4.56
2046,9,24,4.47
2046,9,25,4.37
2046,9,26,4.27
2046,9,27,4.17
2046,9,28,4.12
2046,9,29,4.06
2046,9,30,3.98
2046,10,1,3.90
2046,10,2,3.85
2046,10,3,3.82
2046,10,4,3.78
2046,10,5,3.70
2046,10,6,3.63
2046,10,7,3.56
2046,10,8,87.92
2046,10,9,50.38
2046,10,10,22.42
2046,10,11,10.93
2046,10,12,7.11
2046,10,13,5.91
2046,10,14,5.55
2046,10,15,5.42
2046,10,16,5.33
2046,10,17,5.20
2046,10,18,5.06
2046,10,19,4.96
2046,10,20,4.87
2046,10,21,125.52
2046,10,22,236.79
2046,10,23,177.27
2046,10,24,70.77
2046,10,25,30.98
2046,10,26,18.31
2046,10,27,14.62
2046,10,28,13.49
2046,10,29,13.06
2046,10,30,12.77
2046,10,31,12.53
2046,11,1,12.32
2046,11,2,12.14
2046,11,3,11.93
2046,11,4,11.74
2046,11,5,12.44
2046,11,6,12.88
2046,11,7,12.11
2046,11,8,11.43
2046,11,9,11.00
2046,11,10,10.70
2046,11,11,10.50
2046,11,12,10.32
2046,11,13,10.16
2046,11,14,9.98
2046,11,15,9.82
2046,11,16,9.67
2046,11,17,9.51
2046,11,18,9.34
2046,11,19,60.52
2046,11,20,27.25
2046,11,21,15.46
2046,11,22,11.46
2046,11,23,10.18
2046,11,24,9.70
2046,11,25,12.83
2046,11,26,46.27
2046,11,27,24.75
2046,11,28,154.23
2046,11,29,155.90
2046,11,30,66.63
2046,12,1,30.94
2046,12,2,165.20
2046,12,3,117.86
2046,12,4,51.67
2046,12,5,28.61
2046,12,6,21.15
2046,12,7,18.82
2046,12,8,18.00
2046,12,9,17.57
2046,12,10,17.22
2046,12,11,64.12
2046,12,12,170.96
2046,12,13,151.80
2046,12,14,71.70
2046,12,15,37.92
2046,12,16,26.29
2046,12,17,22.62
2046,12,18,21.38
2046,12,19,20.82
2046,12,20,78.78
2046,12,21,85.09
2046,12,22,48.57
2046,12,23,129.33
2046,12,24,90.29
2046,12,25,48.42
2046,12,26,31.51
2046,12,27,25.72
2046,12,28,23.77
2046,12,29,22.97
2046,12,30,22.49
2046,12,31,22.08
2047,1,1,21.71
2047,1,2,21.34
2047,1,3,20.98
2047,1,4,20.62
2047,1,5,20.28
2047,1,6,19.94
2047,1,7,19.61
2047,1,8,19.29
2047,1,9,18.97
2047,1,10,18.64
2047,1,11,18.33
2047,1,12,18.03
2047,1,13,17.74
2047,1,14,17.45
2047,1,15,17.16
2047,1,16,16.87
2047,1,17,16.59
2047,1,18,30.03
2047,1,19,41.65
2047,1,20,22.23
2047,1,21,17.33
2047,1,22,16.17
2047,1,23,15.74
2047,1,24,15.44
2047,1,25,15.16
2047,1,26,14.90
2047,1,27,14.66
2047,1,28,14.43
2047,1,29,14.20
2047,1,30,13.95
2047,1,31,13.71
2047,2,1,13.47
2047,2,2,13.26
2047,2,3,13.04
2047,2,4,12.82
2047,2,5,12.61
2047,2,6,12.40
2047,2,7,12.19
2047,2,8,11.98
2047,2,9,11.76
2047,2,10,11.56
2047,2,11,11.38
2047,2,12,11.20
2047,2,13,11.00
2047,2,14,23.41
2047,2,15,55.96
2047,2,16,62.47
2047,2,17,25.68
2047,2,18,15.60
2047,2,19,12.75
2047,2,20,139.66
2047,2,21,212.71
2047,2,22,259.64
2047,2,23,278.41
2047,2,24,183.52
2047,2,25,80.36
2047,2,26,42.62
2047,2,27,30.64
2047,2,28,27.01
2047,3,1,56.42
2047,3,2,164.17
2047,3,3,213.32
2047,3,4,202.30
2047,3,5,144.72
2047,3,6,89.88
2047,3,7,81.67
2047,3,8,120.63
2047,3,9,137.97
2047,3,10,85.33
2047,3,11,54.82
2047,3,12,41.88
2047,3,13,50.23
2047,3,14,181.55
2047,3,15,197.42
2047,3,16,103.26
2047,3,17,60.10
2047,3,18,44.79
2047,3,19,70.08
2047,3,20,276.57
2047,3,21,343.51
2047,3,22,291.24
2047,3,23,221.11
2047,3,24,133.76
2047,3,25,197.97
2047,3,26,257.06
2047,3,27,228.84
2047,3,28,152.82
2047,3,29,113.00
2047,3,30,83.60
2047,3,31,66.59
2047,4,1,59.08
2047,4,2,130.88
2047,4,3,166.96
2047,4,4,108.37
2047,4,5,78.82
2047,4,6,65.54
2047,4,7,62.17
2047,4,8,57.95
2047,4,9,54.71
2047,4,10,52.80
2047,4,11,51.54
2047,4,12,50.52
2047,4,13,49.67
2047,4,14,48.86
2047,4,15,47.99
2047,4,16,49.09
2047,4,17,47.71
2047,4,18,46.22
2047,4,19,45.07
2047,4,20,44.11
2047,4,21,43.27
2047,4,22,42.56
2047,4,23,41.87
2047,4,24,41.10
2047,4,25,40.46
2047,4,26,39.87
2047,4,27,39.25
2047,4,28,38.59
2047,4,29,37.86
2047,4,30,37.17
2047,5,1,36.48
2047,5,2,35.80
2047,5,3,35.18
2047,5,4,34.64
2047,5,5,34.16
2047,5,6,33.61
2047,5,7,33.00
2047,5,8,32.45
2047,5,9,31.86
2047,5,10,31.28
2047,5,11,30.79
2047,5,12,30.25
2047,5,13,29.70
2047,5,14,29.29
2047,5,15,28.84
2047,5,16,28.36
2047,5,17,27.88
2047,5,18,27.37
2047,5,19,26.93
2047,5,20,26.52
2047,5,21,26.06
2047,5,22,25.57
2047,5,23,25.09
2047,5,24,24.58
2047,5,25,24.12
2047,5,26,23.71
2047,5,27,23.39
2047,5,28,23.10
2047,5,29,22.74
2047,5,30,22.24
2047,5,31,21.85
2047,6,1,21.56
2047,6,2,21.26
2047,6,3,87.37
2047,6,4,57.36
2047,6,5,34.09
2047,6,6,91.08
2047,6,7,294.45
2047,6,8,344.21
2047,6,9,283.68
2047,6,10,146.11
2047,6,11,70.28
2047,6,12,45.45
2047,6,13,37.69
2047,6,14,35.20
2047,6,15,44.20
2047,6,16,141.25
2047,6,17,89.64
2047,6,18,54.43
2047,6,19,40.46
2047,6,20,35.68
2047,6,21,33.94
2047,6,22,33.04
2047,6,23,32.44
2047,6,24,31.88
2047,6,25,31.31
2047,6,26,30.81
2047,6,27,30.31
2047,6,28,29.82
2047,6,29,29.34
2047,6,30,28.84
2047,7,1,28.30
2047,7,2,27.79
2047,7,3,27.27
2047,7,4,26.88
2047,7,5,26.47
2047,7,6,26.06
2047,7,7,25.67
2047,7,8,25.19
2047,7,9,24.73
2047,7,10,24.32
2047,7,11,23.83
2047,7,12,23.41
2047,7,13,23.05
2047,7,14,22.68
2047,7,15,22.27
2047,7,16,21.83
2047,7,17,21.38
2047,7,18,21.04
2047,7,19,20.75
2047,7,20,20.45
2047,7,21,20.12
2047,7,22,19.83
2047,7,23,19.48
2047,7,24,19.08
2047,7,25,18.74
2047,7,26,18.44
2047,7,27,18.17
2047,7,28,17.90
2047,7,29,17.59
2047,7,30,17.24
2047,7,31,16.92
2047,8,1,16.61
2047,8,2,16.32
2047,8,3,16.06
2047,8,4,15.81
2047,8,5,15.52
2047,8,6,15.28
2047,8,7,14.99
2047,8,8,14.72
2047,8,9,14.47
2047,8,10,14.23
2047,8,11,14.00
2047,8,12,13.79
2047,8,13,13.54
2047,8,14,13.30
2047,8,15,13.06
2047,8,16,12.79
2047,8,17,12.60
2047,8,18,12.36
2047,8,19,12.13
2047,8,20,11.95
2047,8,21,11.76
2047,8,22,11.54
2047,8,23,11.36
2047,8,24,11.18
2047,8,25,11.05
2047,8,26,10.91
2047,8,27,10.73
2047,8,28,10.56
2047,8,29,10.38
2047,8,30,10.17
2047,8,31,9.96
2047,9,1,9.79
2047,9,2,9.60
2047,9,3,9.49
2047,9,4,9.36
2047,9,5,9.18
2047,9,6,9.03
2047,9,7,8.86
2047,9,8,8.70
2047,9,9,8.53
2047,9,10,8.38
2047,9,11,8.26
2047,9,12,8.11
2047,9,13,8.01
2047,9,14,7.91
2047,9,15,7.80
2047,9,16,77.94
2047,9,17,194.17
2047,9,18,156.47
2047,9,19,78.39
2047,9,20,37.14
2047,9,21,21.44
2047,9,22,16.29
2047,9,23,97.34
2047,9,24,268.10
2047,9,25,331.66
2047,9,26,274.62
2047,9,27,133.98
2047,9,28,64.36
2047,9,29,39.15
2047,9,30,31.06
2047,10,1,28.48
2047,10,2,29.41
2047,10,3,54.11
2047,10,4,68.36
2047,10,5,43.32
2047,10,6,32.23
2047,10,7,28.92
2047,10,8,32.74
2047,10,9,74.15
2047,10,10,102.81
2047,10,11,59.33
2047,10,12,40.11
2047,10,13,31.53
2047,10,14,27.97
2047,10,15,26.47
2047,10,16,25.69
2047,10,17,25.17
2047,10,18,24.72
2047,10,19,24.35
2047,10,20,23.98
2047,10,21,23.58
2047,10,22,23.17
2047,10,23,22.77
2047,10,24,22.41
2047,10,25,22.04
2047,10,26,21.65
2047,10,27,21.25
2047,10,28,20.86
2047,10,29,20.50
2047,10,30,20.15
2047,10,31,19.82
2047,11,1,19.52
2047,11,2,19.20
2047,11,3,18.90
2047,11,4,18.60
2047,11,5,18.29
2047,11,6,17.99
2047,11,7,17.62
2047,11,8,17.31
2047,11,9,17.04
2047,11,10,16.76
2047,11,11,16.52
2047,11,12,16.28
2047,11,13,16.01
2047,11,14,15.73
2047,11,15,48.02
2047,11,16,87.11
2047,11,17,42.08
2047,11,18,25.03
2047,11,19,19.01
2047,11,20,16.97
2047,11,21,16.20
2047,11,22,15.82
2047,11,23,15.80
2047,11,24,124.76
2047,11,25,64.52
2047,11,26,34.14
2047,11,27,22.44
2047,11,28,20.92
2047,11,29,21.62
2047,11,30,152.75
2047,12,1,163.50
2047,12,2,77.58
2047,12,3,39.37
2047,12,4,33.30
2047,12,5,23.85
2047,12,6,23.36
2047,12,7,135.46
2047,12,8,199.58
2047,12,9,108.55
2047,12,10,53.92
2047,12,11,33.99
2047,12,12,27.46
2047,12,13,25.30
2047,12,14,24.43
2047,12,15,23.91
2047,12,16,23.49
2047,12,17,23.10
2047,12,18,22.72
2047,12,19,22.32
2047,12,20,36.33
2047,12,21,30.67
2047,12,22,25.39
2047,12,23,72.72
2047,12,24,122.05
2047,12,25,66.71
2047,12,26,41.51
2047,12,27,91.42
2047,12,28,248.67
2047,12,29,272.65
2047,12,30,166.09
2047,12,31,80.85
2048,1,1,47.48
2048,1,2,36.37
2048,1,3,32.80
2048,1,4,32.04
2048,1,5,106.40
2048,1,6,120.25
2048,1,7,86.66
2048,1,8,49.97
2048,1,9,37.42
2048,1,10,33.25
2048,1,11,31.75
2048,1,12,30.97
2048,1,13,30.40
2048,1,14,29.89
2048,1,15,29.39
2048,1,16,28.89
2048,1,17,28.40
2048,1,18,27.92
2048,1,19,27.45
2048,1,20,27.00
2048,1,21,26.56
2048,1,22,26.12
2048,1,23,25.67
2048,1,24,25.22
2048,1,25,24.80
2048,1,26,24.39
2048,1,27,23.99
2048,1,28,23.60
2048,1,29,23.21
2048,1,30,22.81
2048,1,31,22.42
2048,2,1,22.05
2048,2,2,21.68
2048,2,3,21.31
2048,2,4,20.95
2048,2,5,20.61
2048,2,6,20.27
2048,2,7,19.94
2048,2,8,19.59
2048,2,9,23.38
2048,2,10,174.02
2048,2,11,126.76
2048,2,12,58.16
2048,2,13,33.28
2048,2,14,42.12
2048,2,15,48.45
2048,2,16,114.09
2048,2,17,135.48
2048,2,18,185.63
2048,2,19,177.01
2048,2,20,194.87
2048,2,21,138.79
2048,2,22,77.73
2048,2,23,48.41
2048,2,24,37.19
2048,2,25,84.91
2048,2,26,46.90
2048,2,27,75.24
2048,2,28,58.36
2048,2,29,56.55
2048,3,1,79.44
2048,3,2,78.41
2048,3,3,82.43
2048,3,4,104.65
2048,3,5,140.22
2048,3,6,77.72
2048,3,7,110.73
2048,3,8,113.85
2048,3,9,107.33
2048,3,10,77.08
2048,3,11,55.39
2048,3,12,42.80
2048,3,13,144.37
2048,3,14,99.48
2048,3,15,58.95
2048,3,16,73.17
2048,3,17,218.16
2048,3,18,176.28
2048,3,19,96.81
2048,3,20,59.73
2048,3,21,46.07
2048,3,22,41.34
2048,3,23,39.61
2048,3,24,38.71
2048,3,25,38.00
2048,3,26,44.28
2048,3,27,92.71
2048,3,28,61.63
2048,3,29,198.68
2048,3,30,286.73
2048,3,31,242.03
2048,4,1,127.70
2048,4,2,103.82
2048,4,3,185.15
2048,4,4,119.69
2048,4,5,71.80
2048,4,6,122.23
2048,4,7,79.16
2048,4,8,57.82
2048,4,9,120.47
2048,4,10,78.80
2048,4,11,57.62
2048,4,12,49.21
2048,4,13,46.02
2048,4,14,48.48
2048,4,15,46.54
2048,4,16,44.35
2048,4,17,43.23
2048,4,18,202.10
2048,4,19,265.85
2048,4,20,196.73
2048,4,21,103.71
2048,4,22,65.81
2048,4,23,52.64
2048,4,24,83.29
2048,4,25,58.37
2048,4,26,49.61
2048,4,27,46.31
2048,4,28,44.76
2048,4,29,43.81
2048,4,30,53.30
2048,5,1,280.59
2048,5,2,374.95
2048,5,3,328.16
2048,5,4,218.95
2048,5,5,110.53
2048,5,6,69.12
2048,5,7,57.99
2048,5,8,54.54
2048,5,9,52.97
2048,5,10,126.25
2048,5,11,212.04
2048,5,12,186.02
2048,5,13,101.13
2048,5,14,68.85
2048,5,15,57.85
2048,5,16,54.11
2048,5,17,52.58
2048,5,18,51.42
2048,5,19,50.54
2048,5,20,49.74
2048,5,21,48.83
2048,5,22,48.01
2048,5,23,47.15
2048,5,24,46.39
2048,5,25,45.71
2048,5,26,45.09
2048,5,27,44.37
2048,5,28,43.62
2048,5,29,42.85
2048,5,30,42.09
2048,5,31,41.29
2048,6,1,40.62
2048,6,2,39.95
2048,6,3,39.24
2048,6,4,38.59
2048,6,5,37.98
2048,6,6,37.35
2048,6,7,36.71
2048,6,8,36.09
2048,6,9,35.50
2048,6,10,34.92
2048,6,11,34.30
2048,6,12,33.74
2048,6,13,33.18
2048,6,14,32.62
2048,6,15,32.07
2048,6,16,31.54
2048,6,17,32.88
2048,6,18,30.70
2048,6,19,29.96
2048,6,20,29.46
2048,6,21,29.27
2048,6,22,28.56
2048,6,23,27.96
2048,6,24,27.49
2048,6,25,26.92
2048,6,26,26.47
2048,6,27,26.04
2048,6,28,25.58
2048,6,29,25.14
2048,6,30,24.74
2048,7,1,24.31
2048,7,2,23.83
2048,7,3,23.40
2048,7,4,23.03
2048,7,5,22.64
2048,7,6,22.21
2048,7,7,21.85
2048,7,8,21.50
2048,7,9,21.11
2048,7,10,20.77
2048,7,11,20.44
2048,7,12,20.07
2048,7,13,19.71
2048,7,14,19.37
2048,7,15,19.01
2048,7,16,18.76
2048,7,17,18.47
2048,7,18,18.15
2048,7,19,17.88
2048,7,20,17.59
2048,7,21,17.27
2048,7,22,16.91
2048,7,23,16.54
2048,7,24,16.23
2048,7,25,15.97
2048,7,26,15.75
2048,7,27,15.53
2048,7,28,15.28
2048,7,29,15.01
2048,7,30,14.77
2048,7,31,14.53
2048,8,1,14.27
2048,8,2,14.00
2048,8,3,13.70
2048,8,4,13.43
2048,8,5,13.22
2048,8,6,12.98
2048,8,7,12.77
2048,8,8,12.65
2048,8,9,12.48
2048,8,10,12.29
2048,8,11,12.07
2048,8,12,11.84
2048,8,13,11.61
2048,8,14,11.39
2048,8,15,11.22
2048,8,16,11.05
2048,8,17,10.91
2048,8,18,10.75
2048,8,19,10.54
2048,8,20,10.33
2048,8,21,10.12
2048,8,22,9.97
2048,8,23,9.83
2048,8,24,9.68
2048,8,25,9.48
2048,8,26,9.29
2048,8,27,9.15
2048,8,28,8.96
2048,8,29,8.84
2048,8,30,8.72
2048,8,31,8.59
2048,9,1,8.43
2048,9,2,8.31
2048,9,3,8.17
2048,9,4,8.02
2048,9,5,7.84
2048,9,6,7.69
2048,9,7,7.51
2048,9,8,7.42
2048,9,9,7.28
2048,9,10,7.13
2048,9,11,7.00
2048,9,12,6.86
2048,9,13,6.76
2048,9,14,6.71
2048,9,15,6.64
2048,9,16,6.52
2048,9,17,6.39
2048,9,18,6.27
2048,9,19,9.19
2048,9,20,23.88
2048,9,21,61.87
2048,9,22,44.69
2048,9,23,20.16
2048,9,24,11.31
2048,9,25,8.52
2048,9,26,11.96
2048,9,27,9.21
2048,9,28,7.87
2048,9,29,7.36
2048,9,30,8.25
2048,10,1,7.55
2048,10,2,7.10
2048,10,3,6.86
2048,10,4,6.68
2048,10,5,6.55
2048,10,6,6.43
2048,10,7,6.30
2048,10,8,6.23
2048,10,9,108.66
2048,10,10,145.90
2048,10,11,69.52
2048,10,12,31.53
2048,10,13,69.15
2048,10,14,86.38
2048,10,15,37.34
2048,10,16,20.15
2048,10,17,14.60
2048,10,18,12.91
2048,10,19,123.21
2048,10,20,125.36
2048,10,21,58.39
2048,10,22,29.55
2048,10,23,62.94
2048,10,24,50.96
2048,10,25,28.46
2048,10,26,20.04
2048,10,27,17.20
2048,10,28,16.25
2048,10,29,15.82
2048,10,30,15.51
2048,10,31,205.50
2048,11,1,305.51
2048,11,2,263.40
2048,11,3,139.90
2048,11,4,60.43
2048,11,5,42.93
2048,11,6,55.97
2048,11,7,59.97
2048,11,8,69.02
2048,11,9,98.56
2048,11,10,72.52
2048,11,11,43.88
2048,11,12,32.84
2048,11,13,29.00
2048,11,14,27.56
2048,11,15,26.83
2048,11,16,26.29
2048,11,17,25.84
2048,11,18,25.43
2048,11,19,25.04
2048,11,20,24.63
2048,11,21,24.22
2048,11,22,23.81
2048,11,23,23.39
2048,11,24,22.99
2048,11,25,22.61
2048,11,26,72.66
2048,11,27,45.29
2048,11,28,30.38
2048,11,29,24.66
2048,11,30,22.64
2048,12,1,23.06
2048,12,2,226.35
2048,12,3,312.20
2048,12,4,258.47
2048,12,5,131.05
2048,12,6,62.98
2048,12,7,41.63
2048,12,8,36.23
2048,12,9,33.24
2048,12,10,31.71
2048,12,11,30.84
2048,12,12,63.19
2048,12,13,108.60
2048,12,14,156.23
2048,12,15,126.95
2048,12,16,70.39
2048,12,17,51.46
2048,12,18,60.25
2048,12,19,52.09
2048,12,20,39.41
2048,12,21,34.37
2048,12,22,32.45
2048,12,23,31.93
2048,12,24,34.82
2048,12,25,44.75
2048,12,26,61.79
2048,12,27,156.31
2048,12,28,90.43
2048,12,29,51.76
2048,12,30,37.75
2048,12,31,33.03
2049,1,1,31.35
2049,1,2,30.54
2049,1,3,29.97
2049,1,4,29.45
2049,1,5,86.48
2049,1,6,52.07
2049,1,7,36.61
2049,1,8,30.98
2049,1,9,87.59
2049,1,10,48.82
2049,1,11,34.31
2049,1,12,138.40
2049,1,13,97.00
2049,1,14,89.88
2049,1,15,271.64
2049,1,16,408.40
2049,1,17,384.26
2049,1,18,283.19
2049,1,19,140.07
2049,1,20,78.02
2049,1,21,56.18
2049,1,22,49.13
2049,1,23,51.82
2049,1,24,48.14
2049,1,25,75.50
2049,1,26,52.63
2049,1,27,45.98
2049,1,28,50.92
2049,1,29,156.81
2049,1,30,236.14
2049,1,31,190.19
2049,2,1,101.53
2049,2,2,84.73
2049,2,3,81.82
2049,2,4,144.64
2049,2,5,94.76
2049,2,6,65.05
2049,2,7,53.24
2049,2,8,58.42
2049,2,9,53.71
2049,2,10,48.83
2049,2,11,45.93
2049,2,12,44.39
2049,2,13,43.41
2049,2,14,118.81
2049,2,15,123.82
2049,2,16,74.34
2049,2,17,53.09
2049,2,18,59.78
2049,2,19,93.12
2049,2,20,83.14
2049,2,21,62.62
2049,2,22,49.51
2049,2,23,43.84
2049,2,24,56.18
2049,2,25,85.36
2049,2,26,57.49
2049,2,27,45.41
2049,2,28,75.19
2049,3,1,261.07
2049,3,2,283.57
2049,3,3,299.35
2049,3,4,276.46
2049,3,5,181.22
2049,3,6,212.70
2049,3,7,220.18
2049,3,8,289.15
2049,3,9,204.19
2049,3,10,251.61
2049,3,11,252.65
2049,3,12,166.06
2049,3,13,200.42
2049,3,14,166.22
2049,3,15,123.74
2049,3,16,105.06
2049,3,17,116.91
2049,3,18,89.49
2049,3,19,73.33
2049,3,20,72.04
2049,3,21,171.30
2049,3,22,186.14
2049,3,23,123.75
2049,3,24,88.86
2049,3,25,72.72
2049,3,26,79.47
2049,3,27,198.83
2049,3,28,155.39
2049,3,29,96.63
2049,3,30,73.37
2049,3,31,65.14
2049,4,1,62.01
2049,4,2,60.36
2049,4,3,59.14
2049,4,4,58.12
2049,4,5,57.20
2049,4,6,56.28
2049,4,7,55.35
2049,4,8,192.02
2049,4,9,186.93
2049,4,10,106.68
2049,4,11,72.67
2049,4,12,114.65
2049,4,13,167.02
2049,4,14,173.82
2049,4,15,120.68
2049,4,16,97.44
2049,4,17,79.23
2049,4,18,89.60
2049,4,19,147.59
2049,4,20,116.36
2049,4,21,78.77
2049,4,22,63.11
2049,4,23,57.45
2049,4,24,55.18
2049,4,25,53.91
2049,4,26,52.91
2049,4,27,62.32
2049,4,28,64.28
2049,4,29,55.09
2049,4,30,51.24
2049,5,1,49.38
2049,5,2,48.23
2049,5,3,47.36
2049,5,4,46.56
2049,5,5,53.89
2049,5,6,126.53
2049,5,7,75.69
2049,5,8,55.13
2049,5,9,47.61
2049,5,10,44.88
2049,5,11,43.57
2049,5,12,42.70
2049,5,13,41.91
2049,5,14,41.16
2049,5,15,41.89
2049,5,16,101.73
2049,5,17,63.35
2049,5,18,47.17
2049,5,19,128.16
2049,5,20,74.61
2049,5,21,49.69
2049,5,22,41.97
2049,5,23,39.38
2049,5,24,95.39
2049,5,25,236.30
2049,5,26,202.04
2049,5,27,106.02
2049,5,28,139.39
2049,5,29,114.31
2049,5,30,74.72
2049,5,31,54.65
2049,6,1,46.68
2049,6,2,60.21
2049,6,3,49.67
2049,6,4,44.42
2049,6,5,41.87
2049,6,6,40.60
2049,6,7,43.20
2049,6,8,97.68
2049,6,9,73.67
2049,6,10,52.66
2049,6,11,43.21
2049,6,12,39.55
2049,6,13,266.83
2049,6,14,286.44
2049,6,15,197.46
2049,6,16,93.78
2049,6,17,58.70
2049,6,18,48.40
2049,6,19,45.11
2049,6,20,43.63
2049,6,21,42.71
2049,6,22,41.97
2049,6,23,46.79
2049,6,24,88.86
2049,6,25,65.94
2049,6,26,46.95
2049,6,27,41.45
2049,6,28,48.44
2049,6,29,44.58
2049,6,30,39.78
2049,7,1,38.06
2049,7,2,37.09
2049,7,3,43.83
2049,7,4,39.33
2049,7,5,36.46
2049,7,6,35.06
2049,7,7,34.17
2049,7,8,72.03
2049,7,9,148.72
2049,7,10,85.31
2049,7,11,49.19
2049,7,12,38.62
2049,7,13,35.17
2049,7,14,33.89
2049,7,15,33.10
2049,7,16,32.50
2049,7,17,32.00
2049,7,18,31.47
2049,7,19,30.96
2049,7,20,30.43
2049,7,21,29.82
2049,7,22,29.27
2049,7,23,28.74
2049,7,24,28.32
2049,7,25,27.92
2049,7,26,27.45
2049,7,27,26.90
2049,7,28,26.42
2049,7,29,25.98
2049,7,30,25.57
2049,7,31,25.07
2049,8,1,24.61
2049,8,2,24.25
2049,8,3,23.85
2049,8,4,23.48
2049,8,5,26.99
2049,8,6,36.86
2049,8,7,30.25
2049,8,8,60.21
2049,8,9,46.87
2049,8,10,34.98
2049,8,11,27.07
2049,8,12,23.55
2049,8,13,22.16
2049,8,14,21.47
2049,8,15,20.99
2049,8,16,20.62
2049,8,17,20.21
2049,8,18,19.86
2049,8,19,19.64
2049,8,20,19.36
2049,8,21,19.03
2049,8,22,18.73
2049,8,23,18.41
2049,8,24,18.11
2049,8,25,17.82
2049,8,26,17.52
2049,8,27,17.22
2049,8,28,16.96
2049,8,29,16.63
2049,8,30,16.30
2049,8,31,16.01
2049,9,1,15.73
2049,9,2,15.54
2049,9,3,15.65
2049,9,4,15.27
2049,9,5,14.87
2049,9,6,14.54
2049,9,7,14.24
2049,9,8,13.96
2049,9,9,13.73
2049,9,10,13.43
2049,9,11,13.19
2049,9,12,12.99
2049,9,13,12.76
2049,9,14,12.54
2049,9,15,12.28
2049,9,16,12.08
2049,9,17,11.93
2049,9,18,11.82
2049,9,19,11.66
2049,9,20,11.47
2049,9,21,11.29
2049,9,22,11.08
2049,9,23,10.90
2049,9,24,10.71
2049,9,25,16.38
2049,9,26,18.19
2049,9,27,16.79
2049,9,28,11.97
2049,9,29,10.48
2049,9,30,10.07
2049,10,1,9.90
2049,10,2,26.34
2049,10,3,19.65
2049,10,4,12.99
2049,10,5,10.60
2049,10,6,9.78
2049,10,7,9.41
2049,10,8,9.18
2049,10,9,9.01
2049,10,10,8.86
2049,10,11,8.75
2049,10,12,8.65
2049,10,13,8.53
2049,10,14,8.39
2049,10,15,8.24
2049,10,16,8.08
2049,10,17,7.93
2049,10,18,7.80
2049,10,19,7.68
2049,10,20,7.58
2049,10,21,7.47
2049,10,22,7.43
2049,10,23,185.45
2049,10,24,441.78
2049,10,25,552.42
2049,10,26,537.53
2049,10,27,465.54
2049,10,28,363.12
2049,10,29,215.20
2049,10,30,106.28
2049,10,31,63.52
2049,11,1,49.37
2049,11,2,50.21
2049,11,3,117.49
2049,11,4,72.53
2049,11,5,52.70
2049,11,6,45.37
2049,11,7,45.49
2049,11,8,51.83
2049,11,9,46.27
2049,11,10,116.10
2049,11,11,80.70
2049,11,12,55.90
2049,11,13,81.11
2049,11,14,59.79
2049,11,15,47.05
2049,11,16,41.85
2049,11,17,39.47
2049,11,18,38.27
2049,11,19,37.50
2049,11,20,36.84
2049,11,21,36.37
2049,11,22,93.24
2049,11,23,66.42
2049,11,24,46.92
2049,11,25,39.01
2049,11,26,35.95
2049,11,27,34.62
2049,11,28,33.84
2049,11,29,33.23
2049,11,30,40.46
2049,12,1,198.06
2049,12,2,260.07
2049,12,3,166.63
2049,12,4,87.52
2049,12,5,54.44
2049,12,6,42.98
2049,12,7,39.16
2049,12,8,77.95
2049,12,9,154.54
2049,12,10,86.50
2049,12,11,54.72
2049,12,12,43.06
2049,12,13,39.10
2049,12,14,37.65
2049,12,15,37.70
2049,12,16,50.55
2049,12,17,66.38
2049,12,18,48.86
2049,12,19,39.59
2049,12,20,35.92
2049,12,21,34.43
2049,12,22,33.62
2049,12,23,36.33
2049,12,24,32.83
2049,12,25,32.01
2049,12,26,31.43
2049,12,27,62.02
2049,12,28,126.42
2049,12,29,208.44
2049,12,30,198.76
2049,12,31,111.06
2050,1,1,64.67
2050,1,2,45.65
2050,1,3,38.85
2050,1,4,36.40
2050,1,5,35.27
2050,1,6,58.32
2050,1,7,44.06
2050,1,8,37.02
2050,1,9,34.26
2050,1,10,33.05
2050,1,11,43.12
2050,1,12,64.64
2050,1,13,44.55
2050,1,14,59.60
2050,1,15,38.73
2050,1,16,86.35
2050,1,17,69.17
2050,1,18,47.55
2050,1,19,39.68
2050,1,20,91.42
2050,1,21,104.12
2050,1,22,71.01
2050,1,23,47.35
2050,1,24,42.33
2050,1,25,59.61
2050,1,26,45.84
2050,1,27,36.48
2050,1,28,32.36
2050,1,29,30.65
2050,1,30,87.25
2050,1,31,99.10
2050,2,1,59.46
2050,2,2,40.34
2050,2,3,33.17
2050,2,4,30.65
2050,2,5,29.59
2050,2,6,28.94
2050,2,7,28.39
2050,2,8,27.88
2050,2,9,27.40
2050,2,10,26.96
2050,2,11,26.67
2050,2,12,26.19
2050,2,13,25.71
2050,2,14,25.25
2050,2,15,24.82
2050,2,16,24.41
2050,2,17,24.00
2050,2,18,44.67
2050,2,19,30.69
2050,2,20,25.20
2050,2,21,263.19
2050,2,22,380.00
2050,2,23,352.89
2050,2,24,245.97
2050,2,25,115.61
2050,2,26,63.02
2050,2,27,45.52
2050,2,28,40.08
2050,3,1,38.20
2050,3,2,37.27
2050,3,3,63.90
2050,3,4,135.73
2050,3,5,77.24
2050,3,6,50.58
2050,3,7,40.78
2050,3,8,37.43
2050,3,9,36.08
2050,3,10,86.39
