Year,Month,Day,inmcm4
1988,1,24,91.67
1988,1,25,91.44
1988,1,26,91.09
1988,1,27,90.63
1988,1,28,90.13
1988,1,29,95.20
1988,1,30,95.20
1988,1,31,95.20
1988,2,1,94.83
1988,2,2,94.40
1988,2,3,93.81
1988,2,4,93.18
1988,2,5,95.20
1988,2,6,94.79
1988,2,7,94.54
1988,2,8,94.28
1988,2,9,93.87
1988,2,10,93.35
1988,2,11,92.96
1988,2,12,92.56
1988,2,13,92.00
1988,2,14,91.68
1988,2,15,91.46
1988,2,16,91.19
1988,2,17,90.77
1988,2,18,90.17
1988,2,19,89.56
1988,2,20,88.91
1988,2,21,88.30
1988,2,22,95.20
1988,2,23,95.20
1988,2,24,95.20
1988,2,25,94.42
1988,2,26,95.20
1988,2,27,94.47
1988,2,28,95.20
1988,2,29,95.20
1988,3,1,95.20
1988,3,2,95.20
1988,3,3,94.66
1988,3,4,94.08
1988,3,5,93.56
1988,3,6,93.10
1988,3,7,92.66
1988,3,8,91.91
1988,3,9,95.20
1988,3,10,95.20
1988,3,11,94.51
1988,3,12,95.20
1988,3,13,95.20
1988,3,14,95.20
1988,3,15,95.20
1988,3,16,95.20
1988,3,17,95.20
1988,3,18,94.49
1988,3,19,95.20
1988,3,20,95.20
1988,3,21,94.48
1988,3,22,95.20
1988,3,23,95.20
1988,3,24,94.43
1988,3,25,93.68
1988,3,26,95.20
1988,3,27,95.20
1988,3,28,94.28
1988,3,29,93.05
1988,3,30,93.89
1988,3,31,93.13
1988,4,1,92.45
1988,4,2,91.41
1988,4,3,90.48
1988,4,4,89.75
1988,4,5,95.20
1988,4,6,95.20
1988,4,7,94.13
1988,4,8,93.25
1988,4,9,95.20
1988,4,10,95.20
1988,4,11,94.53
1988,4,12,94.01
1988,4,13,93.49
1988,4,14,92.83
1988,4,15,92.12
1988,4,16,95.20
1988,4,17,95.20
1988,4,18,94.41
1988,4,19,95.20
1988,4,20,95.20
1988,4,21,94.00
1988,4,22,93.81
1988,4,23,93.34
1988,4,24,92.08
1988,4,25,91.29
1988,4,26,90.52
1988,4,27,89.82
1988,4,28,93.39
1988,4,29,95.20
1988,4,30,95.20
1988,5,1,95.20
1988,5,2,92.04
1988,5,3,90.16
1988,5,4,88.24
1988,5,5,86.66
1988,5,6,85.49
1988,5,7,85.47
1988,5,8,84.29
1988,5,9,82.67
1988,5,10,80.29
1988,5,11,77.29
1988,5,12,74.14
1988,5,13,72.51
1988,5,14,70.58
1988,5,15,67.44
1988,5,16,64.75
1988,5,17,61.89
1988,5,18,58.58
1988,5,19,55.13
1988,5,20,50.74
1988,5,21,47.21
1988,5,22,45.68
1988,5,23,45.22
1988,5,24,47.85
1988,5,25,47.30
1988,5,26,43.99
1988,5,27,39.72
1988,5,28,37.63
1988,5,29,35.80
1988,5,30,33.66
1988,5,31,31.81
1988,6,1,30.11
1988,6,2,37.41
1988,6,3,39.50
1988,6,4,37.69
1988,6,5,34.77
1988,6,6,34.18
1988,6,7,32.09
1988,6,8,30.92
1988,6,9,29.86
1988,6,10,28.75
1988,6,11,27.10
1988,6,12,33.39
1988,6,13,31.86
1988,6,14,28.71
1988,6,15,25.40
1988,6,16,24.69
1988,6,17,24.21
1988,6,18,22.47
1988,6,19,20.52
1988,6,20,19.94
1988,6,21,22.34
1988,6,22,21.15
1988,6,23,26.06
1988,6,24,25.97
1988,6,25,22.55
1988,6,26,21.15
1988,6,27,25.71
1988,6,28,34.81
1988,6,29,53.01
1988,6,30,51.04
1988,7,1,49.09
1988,7,2,46.77
1988,7,3,44.09
1988,7,4,40.79
1988,7,5,37.07
1988,7,6,33.86
1988,7,7,33.89
1988,7,8,32.47
1988,7,9,29.75
1988,7,10,28.72
1988,7,11,28.36
1988,7,12,26.27
1988,7,13,24.11
1988,7,14,23.52
1988,7,15,22.58
1988,7,16,24.17
1988,7,17,21.02
1988,7,18,19.31
1988,7,19,17.51
1988,7,20,17.96
1988,7,21,20.09
1988,7,22,18.80
1988,7,23,16.72
1988,7,24,14.85
1988,7,25,12.35
1988,7,26,10.06
1988,7,27,9.18
1988,7,28,8.24
1988,7,29,6.73
1988,7,30,6.09
1988,7,31,4.97
1988,8,1,3.96
1988,8,2,3.84
1988,8,3,3.05
1988,8,4,2.46
1988,8,5,6.64
1988,8,6,7.76
1988,8,7,6.84
1988,8,8,8.74
1988,8,9,16.61
1988,8,10,28.87
1988,8,11,36.39
1988,8,12,37.21
1988,8,13,37.81
1988,8,14,40.35
1988,8,15,40.14
1988,8,16,37.78
1988,8,17,36.58
1988,8,18,33.98
1988,8,19,32.20
1988,8,20,30.36
1988,8,21,28.33
1988,8,22,38.29
1988,8,23,56.89
1988,8,24,67.63
1988,8,25,70.82
1988,8,26,67.66
1988,8,27,63.99
1988,8,28,60.34
1988,8,29,56.98
1988,8,30,55.62
1988,8,31,53.31
1988,9,1,51.48
1988,9,2,50.44
1988,9,3,49.15
1988,9,4,46.49
1988,9,5,47.24
1988,9,6,44.54
1988,9,7,43.37
1988,9,8,44.34
1988,9,9,44.71
1988,9,10,41.67
1988,9,11,39.36
1988,9,12,37.90
1988,9,13,36.15
1988,9,14,34.36
1988,9,15,32.96
1988,9,16,31.71
1988,9,17,30.18
1988,9,18,33.58
1988,9,19,31.18
1988,9,20,37.28
1988,9,21,68.69
1988,9,22,72.51
1988,9,23,70.63
1988,9,24,75.04
1988,9,25,73.31
1988,9,26,72.27
1988,9,27,90.54
1988,9,28,88.86
1988,9,29,87.12
1988,9,30,85.19
1988,10,1,82.64
1988,10,2,80.14
1988,10,3,78.44
1988,10,4,76.63
1988,10,5,75.38
1988,10,6,74.20
1988,10,7,72.98
1988,10,8,71.95
1988,10,9,71.13
1988,10,10,70.07
1988,10,11,80.05
1988,10,12,95.20
1988,10,13,95.20
1988,10,14,94.52
1988,10,15,95.20
1988,10,16,93.73
1988,10,17,92.17
1988,10,18,90.49
1988,10,19,89.51
1988,10,20,88.53
1988,10,21,87.37
1988,10,22,85.44
1988,10,23,84.45
1988,10,24,86.57
1988,10,25,85.87
1988,10,26,84.58
1988,10,27,83.63
1988,10,28,82.58
1988,10,29,82.29
1988,10,30,81.40
1988,10,31,80.38
1988,11,1,79.25
1988,11,2,78.12
1988,11,3,77.37
1988,11,4,75.88
1988,11,5,74.93
1988,11,6,75.00
1988,11,7,73.93
1988,11,8,72.60
1988,11,9,71.69
1988,11,10,71.48
1988,11,11,76.71
1988,11,12,76.44
1988,11,13,75.45
1988,11,14,74.55
1988,11,15,73.49
1988,11,16,72.41
1988,11,17,71.68
1988,11,18,70.73
1988,11,19,70.36
1988,11,20,81.28
1988,11,21,80.53
1988,11,22,79.85
1988,11,23,79.03
1988,11,24,77.82
1988,11,25,77.25
1988,11,26,76.78
1988,11,27,76.24
1988,11,28,75.75
1988,11,29,78.03
1988,11,30,79.30
1988,12,1,89.65
1988,12,2,89.08
1988,12,3,88.55
1988,12,4,88.20
1988,12,5,87.64
1988,12,6,91.45
1988,12,7,91.16
1988,12,8,90.90
1988,12,9,90.41
1988,12,10,93.42
1988,12,11,92.92
1988,12,12,95.20
1988,12,13,95.20
1988,12,14,94.87
1988,12,15,94.44
1988,12,16,94.08
1988,12,17,93.83
1988,12,18,93.50
1988,12,19,93.11
1988,12,20,92.78
1988,12,21,92.47
1988,12,22,92.04
1988,12,23,91.64
1988,12,24,91.22
1988,12,25,95.20
1988,12,26,94.80
1988,12,27,94.62
1988,12,28,94.38
1988,12,29,94.14
1988,12,30,93.92
1988,12,31,93.71
1989,1,1,93.37
1989,1,2,95.20
1989,1,3,95.20
1989,1,4,95.20
1989,1,5,94.63
1989,1,6,94.26
1989,1,7,94.02
1989,1,8,93.78
1989,1,9,93.46
1989,1,10,92.91
1989,1,11,95.20
1989,1,12,94.73
1989,1,13,94.34
1989,1,14,93.79
1989,1,15,93.45
1989,1,16,93.22
1989,1,17,92.70
1989,1,18,92.15
1989,1,19,95.20
1989,1,20,94.52
1989,1,21,95.20
1989,1,22,94.81
1989,1,23,94.58
1989,1,24,94.31
1989,1,25,94.06
1989,1,26,93.76
1989,1,27,93.40
1989,1,28,93.00
1989,1,29,92.59
1989,1,30,92.36
1989,1,31,92.14
1989,2,1,91.98
1989,2,2,91.68
1989,2,3,91.43
1989,2,4,91.24
1989,2,5,91.01
1989,2,6,90.59
1989,2,7,90.00
1989,2,8,89.47
1989,2,9,88.90
1989,2,10,88.37
1989,2,11,87.97
1989,2,12,87.31
1989,2,13,94.44
1989,2,14,93.87
1989,2,15,93.37
1989,2,16,92.82
1989,2,17,92.26
1989,2,18,91.63
1989,2,19,91.33
1989,2,20,91.06
1989,2,21,90.40
1989,2,22,89.71
1989,2,23,89.27
1989,2,24,89.00
1989,2,25,88.64
1989,2,26,94.59
1989,2,27,94.02
1989,2,28,93.64
1989,3,1,95.20
1989,3,2,95.20
1989,3,3,94.57
1989,3,4,93.94
1989,3,5,93.43
1989,3,6,92.66
1989,3,7,95.20
1989,3,8,95.20
1989,3,9,95.20
1989,3,10,95.20
1989,3,11,94.24
1989,3,12,95.01
1989,3,13,94.15
1989,3,14,93.24
1989,3,15,94.06
1989,3,16,93.39
1989,3,17,92.68
1989,3,18,92.18
1989,3,19,91.68
1989,3,20,90.94
1989,3,21,90.24
1989,3,22,92.80
1989,3,23,92.28
1989,3,24,91.81
1989,3,25,91.33
1989,3,26,90.82
1989,3,27,95.20
1989,3,28,95.20
1989,3,29,93.72
1989,3,30,92.03
1989,3,31,90.47
1989,4,1,88.79
1989,4,2,88.58
1989,4,3,86.80
1989,4,4,85.26
1989,4,5,94.39
1989,4,6,93.14
1989,4,7,91.69
1989,4,8,92.09
1989,4,9,95.20
1989,4,10,93.14
1989,4,11,91.39
1989,4,12,89.70
1989,4,13,87.61
1989,4,14,95.20
1989,4,15,95.20
1989,4,16,95.20
1989,4,17,94.68
1989,4,18,92.92
1989,4,19,90.63
1989,4,20,92.07
1989,4,21,89.94
1989,4,22,90.55
1989,4,23,88.90
1989,4,24,86.98
1989,4,25,84.94
1989,4,26,83.68
1989,4,27,81.49
1989,4,28,79.30
1989,4,29,77.60
1989,4,30,86.34
1989,5,1,85.68
1989,5,2,84.10
1989,5,3,82.79
1989,5,4,82.07
1989,5,5,80.58
1989,5,6,77.88
1989,5,7,74.32
1989,5,8,83.54
1989,5,9,95.20
1989,5,10,95.20
1989,5,11,95.20
1989,5,12,93.17
1989,5,13,90.71
1989,5,14,89.25
1989,5,15,87.42
1989,5,16,85.66
1989,5,17,85.27
1989,5,18,84.05
1989,5,19,82.47
1989,5,20,80.82
1989,5,21,79.34
1989,5,22,77.11
1989,5,23,76.07
1989,5,24,78.85
1989,5,25,77.86
1989,5,26,77.49
1989,5,27,80.83
1989,5,28,81.36
1989,5,29,78.84
1989,5,30,78.04
1989,5,31,80.36
1989,6,1,84.37
1989,6,2,81.55
1989,6,3,78.93
1989,6,4,76.54
1989,6,5,74.00
1989,6,6,71.56
1989,6,7,72.72
1989,6,8,87.84
1989,6,9,89.29
1989,6,10,88.16
1989,6,11,85.28
1989,6,12,83.58
1989,6,13,95.20
1989,6,14,95.20
1989,6,15,95.20
1989,6,16,92.40
1989,6,17,90.05
1989,6,18,88.30
1989,6,19,86.34
1989,6,20,83.84
1989,6,21,85.13
1989,6,22,95.20
1989,6,23,91.70
1989,6,24,89.32
1989,6,25,88.01
1989,6,26,85.54
1989,6,27,86.25
1989,6,28,83.02
1989,6,29,79.47
1989,6,30,84.82
1989,7,1,83.83
1989,7,2,80.23
1989,7,3,77.41
1989,7,4,74.99
1989,7,5,76.63
1989,7,6,74.84
1989,7,7,72.09
1989,7,8,69.00
1989,7,9,65.63
1989,7,10,62.48
1989,7,11,59.26
1989,7,12,56.21
1989,7,13,53.31
1989,7,14,50.17
1989,7,15,46.67
1989,7,16,42.90
1989,7,17,40.96
1989,7,18,49.63
1989,7,19,46.66
1989,7,20,44.16
1989,7,21,41.37
1989,7,22,38.28
1989,7,23,34.55
1989,7,24,31.97
1989,7,25,38.06
1989,7,26,43.83
1989,7,27,41.63
1989,7,28,39.29
1989,7,29,36.85
1989,7,30,35.67
1989,7,31,34.59
1989,8,1,31.72
1989,8,2,32.12
1989,8,3,37.73
1989,8,4,34.96
1989,8,5,34.21
1989,8,6,31.06
1989,8,7,28.12
1989,8,8,42.40
1989,8,9,39.91
1989,8,10,37.23
1989,8,11,35.16
1989,8,12,33.78
1989,8,13,54.20
1989,8,14,51.31
1989,8,15,48.49
1989,8,16,46.01
1989,8,17,43.44
1989,8,18,40.70
1989,8,19,38.06
1989,8,20,43.75
1989,8,21,41.86
1989,8,22,38.17
1989,8,23,34.90
1989,8,24,31.59
1989,8,25,28.13
1989,8,26,25.27
1989,8,27,23.10
1989,8,28,19.83
1989,8,29,17.12
1989,8,30,15.63
1989,8,31,14.51
1989,9,1,13.56
1989,9,2,12.23
1989,9,3,10.82
1989,9,4,9.89
1989,9,5,12.29
1989,9,6,12.47
1989,9,7,11.43
1989,9,8,10.46
1989,9,9,9.40
1989,9,10,10.88
1989,9,11,15.74
1989,9,12,14.03
1989,9,13,12.61
1989,9,14,16.29
1989,9,15,36.28
1989,9,16,38.83
1989,9,17,36.60
1989,9,18,38.46
1989,9,19,76.88
1989,9,20,95.20
1989,9,21,95.20
1989,9,22,94.01
1989,9,23,95.20
1989,9,24,95.20
1989,9,25,95.20
1989,9,26,95.20
1989,9,27,95.20
1989,9,28,93.91
1989,9,29,92.72
1989,9,30,91.05
1989,10,1,89.00
1989,10,2,92.68
1989,10,3,95.20
1989,10,4,95.20
1989,10,5,94.00
1989,10,6,91.95
1989,10,7,93.77
1989,10,8,95.20
1989,10,9,95.20
1989,10,10,93.37
1989,10,11,93.18
1989,10,12,92.58
1989,10,13,91.19
1989,10,14,89.68
1989,10,15,87.91
1989,10,16,86.25
1989,10,17,84.61
1989,10,18,83.56
1989,10,19,82.66
1989,10,20,95.20
1989,10,21,94.22
1989,10,22,92.61
1989,10,23,95.20
1989,10,24,93.83
1989,10,25,95.20
1989,10,26,93.88
1989,10,27,92.85
1989,10,28,95.18
1989,10,29,95.20
1989,10,30,94.07
1989,10,31,92.56
1989,11,1,90.92
1989,11,2,94.13
1989,11,3,95.20
1989,11,4,94.46
1989,11,5,95.20
1989,11,6,94.54
1989,11,7,94.05
1989,11,8,95.20
1989,11,9,95.20
1989,11,10,95.20
1989,11,11,93.74
1989,11,12,92.74
1989,11,13,91.89
1989,11,14,90.79
1989,11,15,89.86
1989,11,16,89.25
1989,11,17,88.62
1989,11,18,94.04
1989,11,19,95.20
1989,11,20,94.51
1989,11,21,95.20
1989,11,22,94.97
1989,11,23,94.24
1989,11,24,94.83
1989,11,25,95.20
1989,11,26,94.49
1989,11,27,93.87
1989,11,28,93.11
1989,11,29,92.42
1989,11,30,94.11
1989,12,1,93.34
1989,12,2,92.76
1989,12,3,92.21
1989,12,4,92.97
1989,12,5,92.50
1989,12,6,91.99
1989,12,7,95.20
1989,12,8,94.66
1989,12,9,94.16
1989,12,10,93.76
1989,12,11,93.38
1989,12,12,93.00
1989,12,13,92.64
1989,12,14,92.21
1989,12,15,95.20
1989,12,16,95.20
1989,12,17,94.83
1989,12,18,94.44
1989,12,19,93.91
1989,12,20,93.28
1989,12,21,92.95
1989,12,22,92.45
1989,12,23,92.03
1989,12,24,91.74
1989,12,25,91.44
1989,12,26,91.01
1989,12,27,90.61
1989,12,28,90.34
1989,12,29,89.97
1989,12,30,89.74
1989,12,31,89.53
1990,1,1,89.22
1990,1,2,88.89
1990,1,3,88.36
1990,1,4,87.77
1990,1,5,87.20
1990,1,6,86.94
1990,1,7,86.48
1990,1,8,86.15
1990,1,9,85.85
1990,1,10,85.51
1990,1,11,85.12
1990,1,12,84.80
1990,1,13,84.42
1990,1,14,84.03
1990,1,15,83.69
1990,1,16,83.38
1990,1,17,82.86
1990,1,18,82.42
1990,1,19,82.05
1990,1,20,81.78
1990,1,21,81.54
1990,1,22,81.30
1990,1,23,81.09
1990,1,24,80.91
1990,1,25,80.67
1990,1,26,80.24
1990,1,27,79.84
1990,1,28,79.55
1990,1,29,79.33
1990,1,30,78.99
1990,1,31,78.55
1990,2,1,78.05
1990,2,2,77.50
1990,2,3,76.85
1990,2,4,76.47
1990,2,5,76.24
1990,2,6,75.95
1990,2,7,75.54
1990,2,8,75.11
1990,2,9,74.62
1990,2,10,74.34
1990,2,11,74.06
1990,2,12,73.51
1990,2,13,79.98
1990,2,14,79.56
1990,2,15,79.06
1990,2,16,78.66
1990,2,17,78.00
1990,2,18,77.38
1990,2,19,76.95
1990,2,20,76.48
1990,2,21,75.79
1990,2,22,81.79
1990,2,23,81.09
1990,2,24,80.58
1990,2,25,80.06
1990,2,26,95.20
1990,2,27,95.20
1990,2,28,94.41
1990,3,1,93.75
1990,3,2,93.36
1990,3,3,93.03
1990,3,4,92.73
1990,3,5,92.33
1990,3,6,95.20
1990,3,7,94.71
1990,3,8,94.17
1990,3,9,93.58
1990,3,10,92.89
1990,3,11,92.19
1990,3,12,95.20
1990,3,13,95.20
1990,3,14,95.20
1990,3,15,95.20
1990,3,16,95.20
1990,3,17,94.28
1990,3,18,93.59
1990,3,19,95.20
1990,3,20,95.20
1990,3,21,94.59
1990,3,22,94.14
1990,3,23,93.63
1990,3,24,95.20
1990,3,25,95.20
1990,3,26,94.54
1990,3,27,94.20
1990,3,28,93.68
1990,3,29,92.91
1990,3,30,93.39
1990,3,31,91.87
1990,4,1,90.45
1990,4,2,89.21
1990,4,3,88.37
1990,4,4,87.60
1990,4,5,94.00
1990,4,6,94.46
1990,4,7,93.48
1990,4,8,95.20
1990,4,9,95.20
1990,4,10,94.52
1990,4,11,93.96
1990,4,12,93.50
1990,4,13,95.20
1990,4,14,95.20
1990,4,15,94.16
1990,4,16,93.06
1990,4,17,92.14
1990,4,18,90.53
1990,4,19,87.71
1990,4,20,85.43
1990,4,21,84.46
1990,4,22,87.14
1990,4,23,86.00
1990,4,24,84.89
1990,4,25,83.63
1990,4,26,82.93
1990,4,27,81.73
1990,4,28,80.56
1990,4,29,79.41
1990,4,30,77.94
1990,5,1,75.93
1990,5,2,91.83
1990,5,3,95.20
1990,5,4,93.59
1990,5,5,91.82
1990,5,6,89.62
1990,5,7,87.80
1990,5,8,85.77
1990,5,9,84.28
1990,5,10,82.21
1990,5,11,78.20
1990,5,12,74.33
1990,5,13,71.60
1990,5,14,69.76
1990,5,15,68.20
1990,5,16,67.76
1990,5,17,66.03
1990,5,18,64.60
1990,5,19,62.79
1990,5,20,66.73
1990,5,21,71.57
1990,5,22,69.94
1990,5,23,68.12
1990,5,24,66.23
1990,5,25,62.89
1990,5,26,59.13
1990,5,27,55.35
1990,5,28,51.15
1990,5,29,47.35
1990,5,30,44.86
1990,5,31,41.98
1990,6,1,39.51
1990,6,2,37.01
1990,6,3,34.83
1990,6,4,35.10
1990,6,5,39.17
1990,6,6,50.86
1990,6,7,59.03
1990,6,8,62.69
1990,6,9,63.85
1990,6,10,63.56
1990,6,11,62.89
1990,6,12,61.30
1990,6,13,60.86
1990,6,14,59.56
1990,6,15,54.74
1990,6,16,51.42
1990,6,17,48.20
1990,6,18,46.04
1990,6,19,43.19
1990,6,20,40.23
1990,6,21,37.12
1990,6,22,36.08
1990,6,23,48.54
1990,6,24,47.32
1990,6,25,43.14
1990,6,26,39.19
1990,6,27,35.46
1990,6,28,32.59
1990,6,29,32.36
1990,6,30,39.73
1990,7,1,38.62
1990,7,2,38.13
1990,7,3,36.28
1990,7,4,36.24
1990,7,5,41.44
1990,7,6,49.58
1990,7,7,45.87
1990,7,8,41.73
1990,7,9,37.85
1990,7,10,34.28
1990,7,11,30.20
1990,7,12,25.71
1990,7,13,21.57
1990,7,14,18.54
1990,7,15,16.71
1990,7,16,14.92
1990,7,17,13.50
1990,7,18,13.07
1990,7,19,11.90
1990,7,20,10.85
1990,7,21,9.84
1990,7,22,8.79
1990,7,23,7.52
1990,7,24,6.72
1990,7,25,5.75
1990,7,26,5.07
1990,7,27,4.35
1990,7,28,3.63
1990,7,29,2.85
1990,7,30,2.49
1990,7,31,2.31
1990,8,1,2.56
1990,8,2,2.23
1990,8,3,1.97
1990,8,4,1.69
1990,8,5,3.00
1990,8,6,23.28
1990,8,7,24.30
1990,8,8,26.09
1990,8,9,23.77
1990,8,10,22.01
1990,8,11,20.64
1990,8,12,18.59
1990,8,13,16.28
1990,8,14,13.89
1990,8,15,14.62
1990,8,16,13.77
1990,8,17,17.84
1990,8,18,24.43
1990,8,19,27.68
1990,8,20,29.98
1990,8,21,27.08
1990,8,22,31.57
1990,8,23,29.01
1990,8,24,25.92
1990,8,25,23.84
1990,8,26,23.06
1990,8,27,22.76
1990,8,28,20.97
1990,8,29,18.46
1990,8,30,15.63
1990,8,31,12.79
1990,9,1,13.64
1990,9,2,12.44
1990,9,3,11.40
1990,9,4,10.42
1990,9,5,9.63
1990,9,6,8.78
1990,9,7,7.93
1990,9,8,8.70
1990,9,9,12.00
1990,9,10,15.62
1990,9,11,14.54
1990,9,12,13.64
1990,9,13,12.89
1990,9,14,12.17
1990,9,15,11.46
1990,9,16,10.44
1990,9,17,9.59
1990,9,18,8.62
1990,9,19,8.30
1990,9,20,10.57
1990,9,21,9.71
1990,9,22,13.11
1990,9,23,12.05
1990,9,24,11.21
1990,9,25,10.61
1990,9,26,9.95
1990,9,27,9.44
1990,9,28,9.27
1990,9,29,8.46
1990,9,30,7.70
1990,10,1,7.57
1990,10,2,7.09
1990,10,3,6.96
1990,10,4,10.04
1990,10,5,9.46
1990,10,6,8.77
1990,10,7,8.05
1990,10,8,7.61
1990,10,9,7.20
1990,10,10,11.86
1990,10,11,16.51
1990,10,12,51.30
1990,10,13,81.97
1990,10,14,83.75
1990,10,15,82.35
1990,10,16,81.95
1990,10,17,80.77
1990,10,18,79.93
1990,10,19,80.42
1990,10,20,79.83
1990,10,21,79.24
1990,10,22,78.51
1990,10,23,77.88
1990,10,24,77.22
1990,10,25,95.20
1990,10,26,94.57
1990,10,27,94.41
1990,10,28,94.19
1990,10,29,93.58
1990,10,30,92.22
1990,10,31,90.26
1990,11,1,89.18
1990,11,2,92.95
1990,11,3,95.20
1990,11,4,95.20
1990,11,5,95.20
1990,11,6,93.82
1990,11,7,92.71
1990,11,8,91.13
1990,11,9,93.50
1990,11,10,91.53
1990,11,11,90.51
1990,11,12,89.77
1990,11,13,90.01
1990,11,14,90.75
1990,11,15,91.23
1990,11,16,94.49
1990,11,17,95.20
1990,11,18,95.20
1990,11,19,95.20
1990,11,20,94.71
1990,11,21,94.33
1990,11,22,93.84
1990,11,23,93.26
1990,11,24,92.71
1990,11,25,93.09
1990,11,26,92.63
1990,11,27,92.09
1990,11,28,91.52
1990,11,29,91.07
1990,11,30,90.61
1990,12,1,90.25
1990,12,2,89.80
1990,12,3,89.30
1990,12,4,89.00
1990,12,5,95.20
1990,12,6,95.20
1990,12,7,94.68
1990,12,8,94.17
1990,12,9,93.60
1990,12,10,93.05
1990,12,11,92.51
1990,12,12,92.87
1990,12,13,92.31
1990,12,14,95.20
1990,12,15,94.63
1990,12,16,95.20
1990,12,17,95.20
1990,12,18,94.71
1990,12,19,94.24
1990,12,20,93.89
1990,12,21,93.64
1990,12,22,93.39
1990,12,23,93.01
1990,12,24,92.60
1990,12,25,92.22
1990,12,26,91.70
1990,12,27,95.20
1990,12,28,95.20
1990,12,29,94.71
1990,12,30,94.30
1990,12,31,93.87
1991,1,1,93.38
1991,1,2,92.97
1991,1,3,92.50
1991,1,4,95.20
1991,1,5,94.77
1991,1,6,94.47
1991,1,7,94.08
1991,1,8,93.80
1991,1,9,93.55
1991,1,10,93.31
1991,1,11,93.06
1991,1,12,92.78
1991,1,13,92.48
1991,1,14,92.16
1991,1,15,91.76
1991,1,16,91.40
1991,1,17,91.04
1991,1,18,90.55
1991,1,19,90.08
1991,1,20,89.61
1991,1,21,89.11
1991,1,22,88.62
1991,1,23,88.05
1991,1,24,87.70
1991,1,25,87.47
1991,1,26,87.25
1991,1,27,87.07
1991,1,28,86.63
1991,1,29,89.07
1991,1,30,88.54
1991,1,31,88.06
1991,2,1,87.67
1991,2,2,87.37
1991,2,3,87.13
1991,2,4,86.54
1991,2,5,92.78
1991,2,6,95.20
1991,2,7,95.20
1991,2,8,95.20
1991,2,9,95.20
1991,2,10,95.14
1991,2,11,94.66
1991,2,12,94.12
1991,2,13,95.20
1991,2,14,94.63
1991,2,15,94.29
1991,2,16,94.04
1991,2,17,93.72
1991,2,18,93.35
1991,2,19,92.85
1991,2,20,92.34
1991,2,21,91.84
1991,2,22,91.41
1991,2,23,91.03
1991,2,24,90.44
1991,2,25,95.20
1991,2,26,95.20
1991,2,27,94.54
1991,2,28,94.20
1991,3,1,93.71
1991,3,2,93.12
1991,3,3,92.62
1991,3,4,92.11
1991,3,5,91.55
1991,3,6,91.09
1991,3,7,93.67
1991,3,8,92.87
1991,3,9,95.20
1991,3,10,94.55
1991,3,11,95.20
1991,3,12,95.20
1991,3,13,95.20
1991,3,14,94.47
1991,3,15,95.20
1991,3,16,95.20
1991,3,17,95.20
1991,3,18,95.20
1991,3,19,95.20
1991,3,20,95.20
1991,3,21,93.70
1991,3,22,92.62
1991,3,23,91.51
1991,3,24,90.19
1991,3,25,91.05
1991,3,26,95.20
1991,3,27,95.20
1991,3,28,93.64
1991,3,29,91.59
1991,3,30,91.39
1991,3,31,89.77
1991,4,1,89.00
1991,4,2,88.27
1991,4,3,95.20
1991,4,4,94.84
1991,4,5,95.20
1991,4,6,94.81
1991,4,7,93.86
1991,4,8,95.20
1991,4,9,95.20
1991,4,10,95.20
1991,4,11,94.13
1991,4,12,92.64
1991,4,13,90.82
1991,4,14,89.41
1991,4,15,88.97
1991,4,16,87.94
1991,4,17,86.72
1991,4,18,85.20
1991,4,19,83.68
1991,4,20,82.35
1991,4,21,82.54
1991,4,22,85.46
1991,4,23,84.90
1991,4,24,82.87
1991,4,25,83.42
1991,4,26,81.13
1991,4,27,80.90
1991,4,28,86.57
1991,4,29,85.25
1991,4,30,82.65
1991,5,1,81.12
1991,5,2,80.48
1991,5,3,78.84
1991,5,4,76.56
1991,5,5,79.43
1991,5,6,83.14
1991,5,7,83.32
1991,5,8,80.20
1991,5,9,76.96
1991,5,10,73.49
1991,5,11,72.80
1991,5,12,71.56
1991,5,13,69.31
1991,5,14,67.23
1991,5,15,65.38
1991,5,16,63.56
1991,5,17,61.53
1991,5,18,61.95
1991,5,19,63.23
1991,5,20,61.61
1991,5,21,60.55
1991,5,22,62.78
1991,5,23,72.76
1991,5,24,74.53
1991,5,25,72.04
1991,5,26,69.28
1991,5,27,67.39
1991,5,28,63.49
1991,5,29,59.25
1991,5,30,66.63
1991,5,31,64.69
1991,6,1,61.64
1991,6,2,59.08
1991,6,3,56.56
1991,6,4,53.98
1991,6,5,57.66
1991,6,6,55.49
1991,6,7,52.61
1991,6,8,54.30
1991,6,9,77.76
1991,6,10,78.99
1991,6,11,78.84
1991,6,12,77.62
1991,6,13,75.30
1991,6,14,72.95
1991,6,15,69.35
1991,6,16,67.60
1991,6,17,68.97
1991,6,18,68.12
1991,6,19,66.41
1991,6,20,69.45
1991,6,21,73.82
1991,6,22,83.88
1991,6,23,86.52
1991,6,24,83.26
1991,6,25,80.68
1991,6,26,78.21
1991,6,27,74.61
1991,6,28,71.25
1991,6,29,67.54
1991,6,30,63.68
1991,7,1,60.33
1991,7,2,55.36
1991,7,3,52.42
1991,7,4,51.19
1991,7,5,50.05
1991,7,6,57.35
1991,7,7,55.00
1991,7,8,51.53
1991,7,9,48.46
1991,7,10,45.99
1991,7,11,80.54
1991,7,12,89.20
1991,7,13,91.05
1991,7,14,88.00
1991,7,15,84.90
1991,7,16,84.02
1991,7,17,88.83
