Year,Month,Day,HadGEM2-ES
2035,12,9,88.77
2035,12,10,88.09
2035,12,11,91.67
2035,12,12,95.20
2035,12,13,95.20
2035,12,14,94.66
2035,12,15,94.00
2035,12,16,93.79
2035,12,17,92.99
2035,12,18,92.41
2035,12,19,92.20
2035,12,20,93.54
2035,12,21,95.20
2035,12,22,95.20
2035,12,23,95.20
2035,12,24,94.53
2035,12,25,93.88
2035,12,26,93.17
2035,12,27,92.45
2035,12,28,91.52
2035,12,29,93.17
2035,12,30,92.78
2035,12,31,95.20
2036,1,1,95.20
2036,1,2,94.66
2036,1,3,95.20
2036,1,4,95.20
2036,1,5,95.20
2036,1,6,94.23
2036,1,7,93.61
2036,1,8,93.01
2036,1,9,92.40
2036,1,10,91.80
2036,1,11,91.10
2036,1,12,90.49
2036,1,13,89.83
2036,1,14,89.13
2036,1,15,88.39
2036,1,16,88.71
2036,1,17,89.38
2036,1,18,93.85
2036,1,19,95.20
2036,1,20,94.24
2036,1,21,93.30
2036,1,22,95.20
2036,1,23,95.20
2036,1,24,95.20
2036,1,25,95.20
2036,1,26,93.99
2036,1,27,95.20
2036,1,28,95.14
2036,1,29,94.65
2036,1,30,94.06
2036,1,31,93.46
2036,2,1,92.96
2036,2,2,92.47
2036,2,3,92.04
2036,2,4,91.46
2036,2,5,91.05
2036,2,6,90.62
2036,2,7,90.10
2036,2,8,89.50
2036,2,9,89.04
2036,2,10,88.63
2036,2,11,88.31
2036,2,12,87.97
2036,2,13,87.60
2036,2,14,87.09
2036,2,15,86.43
2036,2,16,85.81
2036,2,17,87.82
2036,2,18,95.20
2036,2,19,95.20
2036,2,20,94.28
2036,2,21,95.20
2036,2,22,95.20
2036,2,23,94.31
2036,2,24,95.20
2036,2,25,95.20
2036,2,26,94.18
2036,2,27,94.56
2036,2,28,95.20
2036,2,29,95.20
2036,3,1,95.20
2036,3,2,95.12
2036,3,3,94.28
2036,3,4,93.47
2036,3,5,92.81
2036,3,6,92.22
2036,3,7,91.66
2036,3,8,90.91
2036,3,9,91.30
2036,3,10,91.32
2036,3,11,90.37
2036,3,12,90.93
2036,3,13,95.20
2036,3,14,95.20
2036,3,15,93.65
2036,3,16,92.44
2036,3,17,91.60
2036,3,18,90.76
2036,3,19,92.15
2036,3,20,91.28
2036,3,21,90.49
2036,3,22,89.68
2036,3,23,95.20
2036,3,24,93.58
2036,3,25,92.22
2036,3,26,91.03
2036,3,27,89.85
2036,3,28,88.70
2036,3,29,90.20
2036,3,30,92.23
2036,3,31,90.14
2036,4,1,88.39
2036,4,2,87.06
2036,4,3,86.01
2036,4,4,84.87
2036,4,5,92.64
2036,4,6,95.20
2036,4,7,95.20
2036,4,8,94.13
2036,4,9,95.20
2036,4,10,95.20
2036,4,11,95.20
2036,4,12,93.96
2036,4,13,92.59
2036,4,14,91.37
2036,4,15,89.86
2036,4,16,87.98
2036,4,17,85.51
2036,4,18,82.48
2036,4,19,79.25
2036,4,20,80.98
2036,4,21,79.22
2036,4,22,77.57
2036,4,23,76.03
2036,4,24,74.21
2036,4,25,72.07
2036,4,26,69.84
2036,4,27,70.91
2036,4,28,77.85
2036,4,29,87.19
2036,4,30,89.61
2036,5,1,88.70
2036,5,2,86.72
2036,5,3,84.96
2036,5,4,83.12
2036,5,5,81.51
2036,5,6,80.26
2036,5,7,80.82
2036,5,8,80.69
2036,5,9,92.35
2036,5,10,95.20
2036,5,11,95.20
2036,5,12,93.28
2036,5,13,90.99
2036,5,14,88.97
2036,5,15,90.90
2036,5,16,89.32
2036,5,17,85.37
2036,5,18,81.26
2036,5,19,77.55
2036,5,20,75.11
2036,5,21,76.74
2036,5,22,80.86
2036,5,23,88.69
2036,5,24,92.54
2036,5,25,90.42
2036,5,26,88.53
2036,5,27,91.18
2036,5,28,91.12
2036,5,29,87.37
2036,5,30,83.86
2036,5,31,81.17
2036,6,1,80.34
2036,6,2,94.88
2036,6,3,95.20
2036,6,4,92.72
2036,6,5,95.20
2036,6,6,91.06
2036,6,7,86.70
2036,6,8,82.62
2036,6,9,79.16
2036,6,10,75.89
2036,6,11,73.13
2036,6,12,70.26
2036,6,13,67.19
2036,6,14,83.11
2036,6,15,95.20
2036,6,16,95.20
2036,6,17,93.02
2036,6,18,89.79
2036,6,19,87.22
2036,6,20,95.20
2036,6,21,95.20
2036,6,22,95.20
2036,6,23,95.20
2036,6,24,93.81
2036,6,25,91.17
2036,6,26,87.03
2036,6,27,85.73
2036,6,28,82.34
2036,6,29,76.63
2036,6,30,70.80
2036,7,1,77.90
2036,7,2,83.37
2036,7,3,79.04
2036,7,4,76.16
2036,7,5,71.65
2036,7,6,66.87
2036,7,7,62.14
2036,7,8,57.62
2036,7,9,56.94
2036,7,10,53.39
2036,7,11,50.33
2036,7,12,47.48
2036,7,13,44.06
2036,7,14,41.43
2036,7,15,37.74
2036,7,16,35.19
2036,7,17,33.39
2036,7,18,30.50
2036,7,19,27.46
2036,7,20,24.51
2036,7,21,21.23
2036,7,22,21.33
2036,7,23,20.15
2036,7,24,17.67
2036,7,25,23.51
2036,7,26,33.85
2036,7,27,30.75
2036,7,28,39.11
2036,7,29,55.75
2036,7,30,52.72
2036,7,31,54.68
2036,8,1,51.38
2036,8,2,48.32
2036,8,3,44.48
2036,8,4,40.49
2036,8,5,36.14
2036,8,6,33.35
2036,8,7,29.47
2036,8,8,26.55
2036,8,9,22.71
2036,8,10,32.33
2036,8,11,33.82
2036,8,12,31.17
2036,8,13,28.05
2036,8,14,24.97
2036,8,15,22.70
2036,8,16,20.99
2036,8,17,19.05
2036,8,18,17.14
2036,8,19,15.16
2036,8,20,12.76
2036,8,21,10.48
2036,8,22,8.94
2036,8,23,11.60
2036,8,24,16.43
2036,8,25,15.55
2036,8,26,13.97
2036,8,27,12.37
2036,8,28,10.99
2036,8,29,10.13
2036,8,30,17.15
2036,8,31,15.22
2036,9,1,42.20
2036,9,2,95.20
2036,9,3,92.77
2036,9,4,90.10
2036,9,5,87.07
2036,9,6,83.84
2036,9,7,80.35
2036,9,8,77.67
2036,9,9,74.48
2036,9,10,71.11
2036,9,11,68.75
2036,9,12,66.75
2036,9,13,64.67
2036,9,14,61.73
2036,9,15,61.62
2036,9,16,60.59
2036,9,17,57.82
2036,9,18,55.97
2036,9,19,53.97
2036,9,20,54.31
2036,9,21,52.70
2036,9,22,51.40
2036,9,23,49.95
2036,9,24,48.22
2036,9,25,46.90
2036,9,26,44.91
2036,9,27,42.62
2036,9,28,40.13
2036,9,29,38.43
2036,9,30,36.70
2036,10,1,34.72
2036,10,2,32.62
2036,10,3,30.74
2036,10,4,35.11
2036,10,5,55.52
2036,10,6,70.08
2036,10,7,68.68
2036,10,8,67.07
2036,10,9,88.94
2036,10,10,86.78
2036,10,11,84.15
2036,10,12,81.30
2036,10,13,79.03
2036,10,14,76.77
2036,10,15,73.96
2036,10,16,70.96
2036,10,17,67.29
2036,10,18,63.85
2036,10,19,60.64
2036,10,20,61.39
2036,10,21,60.01
2036,10,22,62.17
2036,10,23,63.59
2036,10,24,63.36
2036,10,25,63.77
2036,10,26,63.46
2036,10,27,62.52
2036,10,28,61.26
2036,10,29,59.73
2036,10,30,58.41
2036,10,31,59.95
2036,11,1,64.89
2036,11,2,73.45
2036,11,3,70.68
2036,11,4,68.34
2036,11,5,66.75
2036,11,6,69.82
2036,11,7,93.80
2036,11,8,92.72
2036,11,9,91.75
2036,11,10,93.38
2036,11,11,92.38
2036,11,12,91.52
2036,11,13,90.63
2036,11,14,89.59
2036,11,15,92.49
2036,11,16,91.51
2036,11,17,91.72
2036,11,18,93.10
2036,11,19,92.40
2036,11,20,92.20
2036,11,21,91.45
2036,11,22,90.75
2036,11,23,89.91
2036,11,24,88.66
2036,11,25,92.89
2036,11,26,95.20
2036,11,27,95.20
2036,11,28,94.50
2036,11,29,94.10
2036,11,30,93.11
2036,12,1,92.23
2036,12,2,91.41
2036,12,3,93.66
2036,12,4,95.20
2036,12,5,94.51
2036,12,6,93.89
2036,12,7,93.19
2036,12,8,92.48
2036,12,9,92.41
2036,12,10,95.20
2036,12,11,94.45
2036,12,12,93.77
2036,12,13,93.11
2036,12,14,92.59
2036,12,15,91.96
2036,12,16,91.37
2036,12,17,90.78
2036,12,18,90.23
2036,12,19,89.60
2036,12,20,89.27
2036,12,21,89.24
2036,12,22,89.53
2036,12,23,88.97
2036,12,24,88.68
2036,12,25,87.99
2036,12,26,90.76
2036,12,27,95.20
2036,12,28,95.20
2036,12,29,95.20
2036,12,30,95.20
2036,12,31,94.66
2037,1,1,94.10
2037,1,2,93.54
2037,1,3,92.93
2037,1,4,95.20
2037,1,5,95.20
2037,1,6,95.20
2037,1,7,95.12
2037,1,8,95.20
2037,1,9,94.58
2037,1,10,94.05
2037,1,11,93.54
2037,1,12,93.02
2037,1,13,95.20
2037,1,14,95.20
2037,1,15,94.50
2037,1,16,93.92
2037,1,17,93.39
2037,1,18,92.89
2037,1,19,92.32
2037,1,20,91.79
2037,1,21,95.20
2037,1,22,94.79
2037,1,23,94.48
2037,1,24,93.79
2037,1,25,93.15
2037,1,26,92.58
2037,1,27,91.94
2037,1,28,95.20
2037,1,29,95.20
2037,1,30,94.79
2037,1,31,94.23
2037,2,1,93.64
2037,2,2,93.02
2037,2,3,92.34
2037,2,4,91.73
2037,2,5,91.11
2037,2,6,95.20
2037,2,7,94.61
2037,2,8,94.00
2037,2,9,93.37
2037,2,10,92.72
2037,2,11,95.20
2037,2,12,94.55
2037,2,13,93.94
2037,2,14,93.22
2037,2,15,95.20
2037,2,16,94.52
2037,2,17,95.20
2037,2,18,94.47
2037,2,19,93.63
2037,2,20,92.87
2037,2,21,92.02
2037,2,22,91.96
2037,2,23,91.33
2037,2,24,90.85
2037,2,25,90.36
2037,2,26,89.73
2037,2,27,88.96
2037,2,28,93.39
2037,3,1,95.20
2037,3,2,95.20
2037,3,3,94.58
2037,3,4,94.20
2037,3,5,93.95
2037,3,6,93.55
2037,3,7,93.25
2037,3,8,95.20
2037,3,9,94.53
2037,3,10,93.82
2037,3,11,93.15
2037,3,12,95.20
2037,3,13,95.20
2037,3,14,94.02
2037,3,15,95.20
2037,3,16,94.77
2037,3,17,95.20
2037,3,18,95.20
2037,3,19,93.86
2037,3,20,93.53
2037,3,21,92.65
2037,3,22,91.83
2037,3,23,90.77
2037,3,24,93.26
2037,3,25,91.97
2037,3,26,90.77
2037,3,27,92.93
2037,3,28,95.20
2037,3,29,94.92
2037,3,30,93.61
2037,3,31,92.37
2037,4,1,91.23
2037,4,2,90.49
2037,4,3,95.20
2037,4,4,95.20
2037,4,5,93.89
2037,4,6,92.23
2037,4,7,91.84
2037,4,8,90.04
2037,4,9,88.74
2037,4,10,87.60
2037,4,11,86.28
2037,4,12,84.43
2037,4,13,82.50
2037,4,14,84.03
2037,4,15,82.21
2037,4,16,80.51
2037,4,17,78.55
2037,4,18,76.95
2037,4,19,75.62
2037,4,20,72.28
2037,4,21,67.77
2037,4,22,67.57
2037,4,23,74.14
2037,4,24,72.22
2037,4,25,69.43
2037,4,26,67.03
2037,4,27,71.27
2037,4,28,82.44
2037,4,29,90.28
2037,4,30,95.20
2037,5,1,95.20
2037,5,2,95.20
2037,5,3,93.27
2037,5,4,94.29
2037,5,5,95.20
2037,5,6,93.44
2037,5,7,91.90
2037,5,8,90.26
2037,5,9,88.27
2037,5,10,85.06
2037,5,11,82.42
2037,5,12,78.27
2037,5,13,74.99
2037,5,14,72.93
2037,5,15,70.95
2037,5,16,67.92
2037,5,17,64.13
2037,5,18,61.44
2037,5,19,60.15
2037,5,20,68.29
2037,5,21,69.40
2037,5,22,83.81
2037,5,23,90.27
2037,5,24,88.08
2037,5,25,85.96
2037,5,26,85.67
2037,5,27,88.00
2037,5,28,83.46
2037,5,29,79.16
2037,5,30,73.35
2037,5,31,68.42
2037,6,1,65.42
2037,6,2,61.43
2037,6,3,58.37
2037,6,4,56.28
2037,6,5,56.18
2037,6,6,64.42
2037,6,7,64.32
2037,6,8,60.05
2037,6,9,55.87
2037,6,10,50.81
2037,6,11,48.53
2037,6,12,43.55
2037,6,13,39.34
2037,6,14,36.09
2037,6,15,32.63
2037,6,16,28.41
2037,6,17,23.90
2037,6,18,29.34
2037,6,19,44.85
2037,6,20,56.22
2037,6,21,55.13
2037,6,22,49.60
2037,6,23,44.62
2037,6,24,40.68
2037,6,25,37.74
2037,6,26,35.57
2037,6,27,32.69
2037,6,28,29.77
2037,6,29,26.89
2037,6,30,23.55
2037,7,1,29.62
2037,7,2,26.57
2037,7,3,23.49
2037,7,4,20.61
2037,7,5,18.07
2037,7,6,15.60
2037,7,7,13.08
2037,7,8,16.34
2037,7,9,16.37
2037,7,10,13.70
2037,7,11,11.55
2037,7,12,9.65
2037,7,13,8.16
2037,7,14,6.91
2037,7,15,5.85
2037,7,16,4.51
2037,7,17,3.44
2037,7,18,2.56
2037,7,19,1.87
2037,7,20,1.33
2037,7,21,0.91
2037,7,22,0.81
2037,7,23,0.67
2037,7,24,1.50
2037,7,25,1.41
2037,7,26,1.14
2037,7,27,0.89
2037,7,28,0.70
2037,7,29,0.52
2037,7,30,0.39
2037,7,31,0.31
2037,8,1,0.26
2037,8,2,14.49
2037,8,3,12.03
2037,8,4,9.91
2037,8,5,12.63
2037,8,6,11.55
2037,8,7,9.77
2037,8,8,8.29
2037,8,9,7.07
2037,8,10,5.85
2037,8,11,4.75
2037,8,12,3.57
2037,8,13,2.79
2037,8,14,3.00
2037,8,15,2.40
2037,8,16,2.01
2037,8,17,1.50
2037,8,18,1.20
2037,8,19,0.98
2037,8,20,0.82
2037,8,21,0.67
2037,8,22,1.05
2037,8,23,7.41
2037,8,24,6.43
2037,8,25,5.49
2037,8,26,5.23
2037,8,27,4.39
2037,8,28,3.66
2037,8,29,3.06
2037,8,30,2.72
2037,8,31,2.14
2037,9,1,1.70
2037,9,2,1.39
2037,9,3,1.17
2037,9,4,1.01
2037,9,5,0.86
2037,9,6,0.69
2037,9,7,0.58
2037,9,8,14.29
2037,9,9,13.72
2037,9,10,13.05
2037,9,11,11.38
2037,9,12,10.17
2037,9,13,9.26
2037,9,14,8.38
2037,9,15,7.53
2037,9,16,6.71
2037,9,17,9.29
2037,9,18,8.45
2037,9,19,7.78
2037,9,20,6.81
2037,9,21,7.98
2037,9,22,32.08
2037,9,23,30.27
2037,9,24,31.74
2037,9,25,45.13
2037,9,26,43.36
2037,9,27,41.68
2037,9,28,40.53
2037,9,29,39.09
2037,9,30,38.06
2037,10,1,36.39
2037,10,2,34.53
2037,10,3,32.68
2037,10,4,30.35
2037,10,5,27.96
2037,10,6,26.29
2037,10,7,25.04
2037,10,8,23.61
2037,10,9,22.07
2037,10,10,31.30
2037,10,11,36.09
2037,10,12,34.26
2037,10,13,33.24
2037,10,14,31.87
2037,10,15,30.46
2037,10,16,51.12
2037,10,17,61.60
2037,10,18,59.46
2037,10,19,57.70
2037,10,20,55.85
2037,10,21,54.28
2037,10,22,52.99
2037,10,23,63.69
2037,10,24,62.00
2037,10,25,60.81
2037,10,26,59.94
2037,10,27,59.02
2037,10,28,58.48
2037,10,29,57.10
2037,10,30,55.01
2037,10,31,53.97
2037,11,1,52.72
2037,11,2,59.72
2037,11,3,79.59
2037,11,4,78.56
2037,11,5,77.46
2037,11,6,76.40
2037,11,7,93.71
2037,11,8,95.20
2037,11,9,95.20
2037,11,10,94.34
2037,11,11,93.46
2037,11,12,95.20
2037,11,13,95.20
2037,11,14,95.20
2037,11,15,95.20
2037,11,16,94.17
2037,11,17,93.72
2037,11,18,94.21
2037,11,19,95.20
2037,11,20,94.79
2037,11,21,94.02
2037,11,22,93.46
2037,11,23,94.09
2037,11,24,95.20
2037,11,25,94.49
2037,11,26,93.82
2037,11,27,92.98
2037,11,28,95.20
2037,11,29,95.20
2037,11,30,94.30
2037,12,1,93.50
2037,12,2,92.48
2037,12,3,92.61
2037,12,4,91.74
2037,12,5,90.71
2037,12,6,89.78
2037,12,7,95.20
2037,12,8,95.20
2037,12,9,94.65
2037,12,10,95.20
2037,12,11,94.35
2037,12,12,93.64
2037,12,13,93.65
2037,12,14,92.83
2037,12,15,93.30
2037,12,16,92.59
2037,12,17,91.94
2037,12,18,91.34
2037,12,19,90.91
2037,12,20,90.36
2037,12,21,89.99
2037,12,22,89.67
2037,12,23,89.12
2037,12,24,95.20
2037,12,25,94.64
2037,12,26,94.20
2037,12,27,93.74
2037,12,28,93.39
2037,12,29,93.02
2037,12,30,92.72
2037,12,31,92.35
2038,1,1,92.03
2038,1,2,91.61
2038,1,3,91.17
2038,1,4,90.73
2038,1,5,90.32
2038,1,6,95.20
2038,1,7,95.20
2038,1,8,94.78
2038,1,9,94.38
2038,1,10,93.94
2038,1,11,93.58
2038,1,12,93.09
2038,1,13,95.20
2038,1,14,95.20
2038,1,15,95.20
2038,1,16,95.20
2038,1,17,94.63
2038,1,18,93.95
2038,1,19,93.31
2038,1,20,95.20
2038,1,21,95.20
2038,1,22,94.53
2038,1,23,95.17
2038,1,24,95.20
2038,1,25,94.87
2038,1,26,94.66
2038,1,27,94.33
2038,1,28,93.92
2038,1,29,93.62
2038,1,30,93.20
2038,1,31,92.90
2038,2,1,92.59
2038,2,2,92.33
2038,2,3,92.07
2038,2,4,91.75
2038,2,5,91.41
2038,2,6,90.95
2038,2,7,90.47
2038,2,8,89.86
2038,2,9,95.20
2038,2,10,95.20
2038,2,11,95.20
2038,2,12,94.45
2038,2,13,93.64
2038,2,14,93.55
2038,2,15,93.10
2038,2,16,92.58
2038,2,17,92.01
2038,2,18,95.20
2038,2,19,95.20
2038,2,20,94.35
2038,2,21,93.78
2038,2,22,93.08
2038,2,23,91.87
2038,2,24,91.65
2038,2,25,95.20
2038,2,26,95.20
2038,2,27,94.59
2038,2,28,94.17
2038,3,1,93.62
2038,3,2,92.98
2038,3,3,92.51
2038,3,4,91.99
2038,3,5,91.49
2038,3,6,90.78
2038,3,7,95.20
2038,3,8,95.20
2038,3,9,94.59
2038,3,10,94.03
2038,3,11,93.39
2038,3,12,95.20
2038,3,13,95.14
2038,3,14,94.46
2038,3,15,95.20
2038,3,16,95.20
2038,3,17,95.20
2038,3,18,94.34
2038,3,19,93.61
2038,3,20,92.81
2038,3,21,92.00
2038,3,22,90.93
2038,3,23,89.88
2038,3,24,88.85
2038,3,25,87.71
2038,3,26,86.81
2038,3,27,86.21
2038,3,28,85.09
2038,3,29,83.91
2038,3,30,82.99
2038,3,31,82.01
2038,4,1,80.87
2038,4,2,80.05
2038,4,3,79.12
2038,4,4,77.99
2038,4,5,76.94
2038,4,6,75.63
2038,4,7,74.00
2038,4,8,71.62
2038,4,9,69.80
2038,4,10,68.87
2038,4,11,66.86
2038,4,12,65.17
2038,4,13,62.87
2038,4,14,60.71
2038,4,15,59.10
2038,4,16,57.72
2038,4,17,56.29
2038,4,18,55.05
2038,4,19,56.71
2038,4,20,56.73
2038,4,21,55.34
2038,4,22,71.69
2038,4,23,92.73
2038,4,24,95.20
2038,4,25,93.85
2038,4,26,92.05
2038,4,27,89.97
2038,4,28,87.96
2038,4,29,85.99
2038,4,30,84.16
2038,5,1,87.11
2038,5,2,87.80
2038,5,3,85.35
2038,5,4,83.84
2038,5,5,81.37
2038,5,6,79.28
2038,5,7,77.54
2038,5,8,75.75
2038,5,9,73.99
2038,5,10,73.91
2038,5,11,81.47
2038,5,12,87.57
2038,5,13,85.79
2038,5,14,83.45
2038,5,15,80.84
2038,5,16,78.03
2038,5,17,77.13
2038,5,18,78.77
2038,5,19,77.48
2038,5,20,74.82
2038,5,21,71.18
2038,5,22,68.21
2038,5,23,65.46
2038,5,24,62.89
2038,5,25,60.38
2038,5,26,57.82
2038,5,27,54.85
2038,5,28,51.92
2038,5,29,48.76
2038,5,30,45.55
2038,5,31,43.67
2038,6,1,53.06
2038,6,2,62.70
2038,6,3,60.24
2038,6,4,59.01
2038,6,5,57.43
2038,6,6,54.65
2038,6,7,51.45
2038,6,8,51.73
2038,6,9,48.23
2038,6,10,44.86
2038,6,11,41.60
2038,6,12,37.11
2038,6,13,39.51
2038,6,14,47.17
2038,6,15,43.22
2038,6,16,39.36
2038,6,17,36.10
2038,6,18,34.53
2038,6,19,30.72
2038,6,20,44.92
2038,6,21,44.12
2038,6,22,44.47
2038,6,23,43.71
2038,6,24,39.82
2038,6,25,35.51
2038,6,26,37.01
2038,6,27,39.71
2038,6,28,35.67
2038,6,29,31.70
2038,6,30,28.58
2038,7,1,25.51
2038,7,2,22.28
2038,7,3,18.55
2038,7,4,14.63
2038,7,5,11.26
2038,7,6,9.47
2038,7,7,8.96
2038,7,8,7.45
2038,7,9,6.15
2038,7,10,5.00
2038,7,11,3.92
2038,7,12,2.96
2038,7,13,2.21
2038,7,14,1.98
2038,7,15,10.43
2038,7,16,13.74
2038,7,17,11.83
2038,7,18,10.18
2038,7,19,11.49
2038,7,20,35.88
2038,7,21,55.15
2038,7,22,64.59
2038,7,23,60.47
2038,7,24,56.94
2038,7,25,52.26
2038,7,26,70.36
2038,7,27,68.69
2038,7,28,64.50
2038,7,29,60.20
2038,7,30,56.73
2038,7,31,52.53
2038,8,1,51.00
2038,8,2,46.09
2038,8,3,41.07
2038,8,4,36.26
2038,8,5,33.30
2038,8,6,32.15
2038,8,7,29.74
2038,8,8,26.19
2038,8,9,22.97
2038,8,10,20.15
2038,8,11,17.43
2038,8,12,16.84
2038,8,13,16.78
2038,8,14,19.49
2038,8,15,19.37
2038,8,16,16.95
2038,8,17,14.74
2038,8,18,13.05
2038,8,19,11.32
2038,8,20,9.76
2038,8,21,8.38
2038,8,22,7.58
2038,8,23,11.31
2038,8,24,10.00
2038,8,25,8.76
2038,8,26,7.62
2038,8,27,6.68
2038,8,28,5.81
2038,8,29,5.01
2038,8,30,8.32
2038,8,31,7.02
2038,9,1,5.94
2038,9,2,4.98
2038,9,3,4.15
2038,9,4,3.71
2038,9,5,3.64
2038,9,6,43.73
2038,9,7,62.15
2038,9,8,59.46
2038,9,9,55.80
2038,9,10,50.74
2038,9,11,51.97
2038,9,12,50.58
2038,9,13,47.92
2038,9,14,45.14
2038,9,15,47.05
2038,9,16,53.09
2038,9,17,50.66
2038,9,18,48.81
2038,9,19,48.65
2038,9,20,47.63
2038,9,21,51.09
2038,9,22,81.24
2038,9,23,84.40
2038,9,24,82.74
2038,9,25,80.58
2038,9,26,78.57
2038,9,27,76.63
2038,9,28,75.81
2038,9,29,73.39
2038,9,30,71.55
2038,10,1,69.49
2038,10,2,68.11
2038,10,3,67.40
2038,10,4,65.40
2038,10,5,64.52
2038,10,6,63.14
2038,10,7,62.11
2038,10,8,61.66
2038,10,9,60.54
2038,10,10,59.43
2038,10,11,58.16
2038,10,12,56.27
2038,10,13,54.49
2038,10,14,54.80
2038,10,15,66.19
2038,10,16,63.99
2038,10,17,67.03
2038,10,18,65.54
2038,10,19,64.10
2038,10,20,83.32
2038,10,21,95.20
2038,10,22,95.20
2038,10,23,95.20
2038,10,24,94.23
2038,10,25,93.21
2038,10,26,92.19
2038,10,27,91.15
2038,10,28,90.17
2038,10,29,95.20
2038,10,30,95.20
2038,10,31,92.67
2038,11,1,90.34
2038,11,2,88.93
2038,11,3,87.84
2038,11,4,86.68
2038,11,5,85.65
2038,11,6,90.40
2038,11,7,95.20
2038,11,8,95.20
2038,11,9,95.20
2038,11,10,94.98
2038,11,11,93.64
2038,11,12,92.45
2038,11,13,92.78
2038,11,14,92.37
2038,11,15,91.90
2038,11,16,94.58
2038,11,17,94.14
2038,11,18,93.45
2038,11,19,92.73
2038,11,20,92.12
2038,11,21,95.20
2038,11,22,95.20
2038,11,23,95.20
2038,11,24,95.20
2038,11,25,95.20
2038,11,26,94.43
2038,11,27,93.74
2038,11,28,93.01
2038,11,29,92.30
2038,11,30,91.57
2038,12,1,95.20
2038,12,2,95.20
2038,12,3,95.20
2038,12,4,94.93
2038,12,5,95.20
2038,12,6,95.20
2038,12,7,95.20
2038,12,8,94.41
2038,12,9,93.53
2038,12,10,92.84
2038,12,11,92.89
2038,12,12,95.20
2038,12,13,94.45
2038,12,14,93.69
2038,12,15,95.20
2038,12,16,94.65
2038,12,17,95.20
2038,12,18,94.57
2038,12,19,95.20
2038,12,20,94.82
2038,12,21,95.20
2038,12,22,94.57
2038,12,23,93.78
2038,12,24,95.20
2038,12,25,95.20
2038,12,26,94.40
2038,12,27,93.74
2038,12,28,93.15
2038,12,29,92.65
2038,12,30,91.98
2038,12,31,93.52
2039,1,1,95.20
2039,1,2,94.77
2039,1,3,95.20
2039,1,4,94.71
2039,1,5,94.25
2039,1,6,93.68
2039,1,7,95.20
2039,1,8,95.20
2039,1,9,95.20
2039,1,10,95.20
2039,1,11,94.62
2039,1,12,94.08
2039,1,13,95.20
2039,1,14,95.20
2039,1,15,94.81
2039,1,16,95.20
2039,1,17,95.20
2039,1,18,95.20
2039,1,19,95.20
2039,1,20,94.92
2039,1,21,94.65
2039,1,22,94.33
2039,1,23,94.02
2039,1,24,93.50
2039,1,25,92.95
2039,1,26,92.54
2039,1,27,95.20
2039,1,28,95.20
2039,1,29,94.53
2039,1,30,93.90
2039,1,31,93.22
2039,2,1,92.47
2039,2,2,91.78
2039,2,3,91.90
2039,2,4,91.31
2039,2,5,90.76
2039,2,6,90.16
2039,2,7,89.56
2039,2,8,89.18
2039,2,9,88.72
2039,2,10,88.17
2039,2,11,87.57
2039,2,12,88.94
2039,2,13,88.33
2039,2,14,87.65
2039,2,15,86.57
2039,2,16,93.68
2039,2,17,95.20
2039,2,18,94.62
2039,2,19,94.10
2039,2,20,93.34
2039,2,21,92.45
2039,2,22,91.67
2039,2,23,90.93
2039,2,24,90.13
2039,2,25,89.92
2039,2,26,89.11
2039,2,27,88.28
2039,2,28,87.75
2039,3,1,86.99
2039,3,2,86.27
2039,3,3,85.42
2039,3,4,84.63
2039,3,5,91.50
2039,3,6,95.20
2039,3,7,93.90
2039,3,8,92.94
2039,3,9,92.21
2039,3,10,91.45
2039,3,11,95.20
2039,3,12,93.95
2039,3,13,93.06
2039,3,14,95.20
2039,3,15,94.17
2039,3,16,93.72
2039,3,17,92.77
2039,3,18,91.70
2039,3,19,95.20
2039,3,20,95.20
2039,3,21,94.96
2039,3,22,95.20
2039,3,23,95.20
2039,3,24,95.20
2039,3,25,95.20
2039,3,26,95.20
2039,3,27,95.20
2039,3,28,95.20
2039,3,29,95.20
2039,3,30,93.67
2039,3,31,92.17
2039,4,1,90.84
2039,4,2,89.01
2039,4,3,86.81
2039,4,4,84.61
2039,4,5,82.14
2039,4,6,82.12
2039,4,7,82.05
2039,4,8,82.88
2039,4,9,82.55
2039,4,10,81.21
2039,4,11,81.21
2039,4,12,80.00
2039,4,13,78.74
2039,4,14,76.96
2039,4,15,74.96
2039,4,16,77.27
2039,4,17,89.40
2039,4,18,95.20
2039,4,19,93.76
2039,4,20,92.14
2039,4,21,90.64
2039,4,22,88.76
2039,4,23,95.20
2039,4,24,94.24
2039,4,25,95.20
2039,4,26,95.20
2039,4,27,93.56
2039,4,28,91.23
2039,4,29,88.77
2039,4,30,85.95
2039,5,1,84.77
2039,5,2,85.42
2039,5,3,81.93
2039,5,4,77.55
2039,5,5,74.47
2039,5,6,72.44
2039,5,7,70.37
2039,5,8,68.20
2039,5,9,65.97
2039,5,10,63.13
2039,5,11,59.81
2039,5,12,55.91
2039,5,13,56.46
2039,5,14,56.45
2039,5,15,54.73
2039,5,16,52.07
2039,5,17,48.74
2039,5,18,45.53
2039,5,19,41.51
2039,5,20,36.82
2039,5,21,34.19
2039,5,22,31.18
2039,5,23,29.79
2039,5,24,27.11
2039,5,25,25.32
2039,5,26,24.10
2039,5,27,26.44
2039,5,28,27.20
2039,5,29,25.56
2039,5,30,23.61
2039,5,31,22.08
2039,6,1,20.95
